index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2025-06/01/medienfestival-fuer-kinder-eroeffnet-in-gera,https://www.zeit.de/news/2025-06/01/medienfestival-fuer-kinder-eroeffnet-in-gera,0,www.zeit.de,Kinderfilme: Medienfestival für Kinder eröffnet in Gera,Hier finden Sie Informationen zu dem Thema „Kinderfilme“. Lesen Sie jetzt „Medienfestival für Kinder eröffnet in Gera“.,https://img.zeit.de/news/2025-06/01/medienfestival-fuer-kinder-eroeffnet-in-gera-image-group/wide__1300x731,2025-06-01T01:30:38Z,,Am Internationalen Kindertag wird in Gera das diesjährige Kindermedienfestival «Goldener Spatz» eröffnet. Zum heutigen Auftakt (16.00 Uhr) der 33. Ausgabe des größten Festivals für deutschsprachige K… [+1001 chars],,de,'Kinder'
https://www.stern.de/gesellschaft/regional/hessen/honig--imker-erwarten-gute-erste-ernte-in-hessen-35771074.html,https://www.stern.de/gesellschaft/regional/hessen/honig--imker-erwarten-gute-erste-ernte-in-hessen-35771074.html,0,www.stern.de,Honig: Imker erwarten gute erste Ernte in Hessen,Kirchhain (lhe) - Nach einem milden Winter mit überdurchschnittlichen Verlusten bei Bienenvölkern blicken Hessens Imker auf ein bislang erfreuliches,https://image.stern.de/35771076/t/L0/v1/w1440/r1.7778/-/01--yhaqyx6vwpv3axs2048jpeg---a9b7a299acd5cb4c.jpg,2025-06-01T02:00:38Z,https://web.archive.org/web/20250601022306/https://www.stern.de/gesellschaft/regional/hessen/honig--imker-erwarten-gute-erste-ernte-in-hessen-35771074.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Milde Temperaturen, frühe Blüte, reichlich Flugzeit: Hessens Imker melden eine gute Frühjahrssaison. Ob das so bleibt, entscheidet das Wetter.
N… [+1801 chars]",,de,'Winter'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/zum-sommerbeginn--hitzehilfe-fuer-berliner-obdachlose-startet-35771066.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/zum-sommerbeginn--hitzehilfe-fuer-berliner-obdachlose-startet-35771066.html,0,www.stern.de,Zum Sommerbeginn: Hitzehilfe für Berliner Obdachlose startet,Nicht nur Kälte und Regen machen auf der Straße lebenden Menschen zu schaffen. Im Sommer kann Hitze für sie lebensgefährlich werden. Deshalb startet an diesem Sonntag erneut die Hitzehilfe.,https://image.stern.de/35771068/t/j-/v1/w1440/r1.7778/-/01--xdvzzwtlpjv4axs2048jpeg---029d242d39720c94.jpg,2025-06-01T02:00:53Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nicht nur Kälte und Regen machen auf der Straße lebenden Menschen zu schaffen. Im Sommer kann Hitze für sie lebensgefährlich werden. Deshalb star… [+951 chars]",,de,'Kälte'
https://www.tagesspiegel.de/berlin/zum-sommerbeginn-hitzehilfe-fur-berliner-obdachlose-startet-13783969.html,https://www.tagesspiegel.de/berlin/zum-sommerbeginn-hitzehilfe-fur-berliner-obdachlose-startet-13783969.html,0,www.tagesspiegel.de,Zum Sommerbeginn: Hitzehilfe für Berliner Obdachlose startet,Nicht nur Kälte und Regen machen auf der Straße lebenden Menschen zu schaffen. Im Sommer kann Hitze für sie lebensgefährlich werden. Deshalb startet an diesem Sonntag erneut die Hitzehilfe.,https://www.tagesspiegel.de/images/13783972/alternates/BASE_16_9_W1400/1748743387000/notunterkunft-der-hitzehilfe-fur-obdachlose.jpeg,2025-06-01T02:02:31Z,https://web.archive.org/web/20250601081433/https://www.tagesspiegel.de/berlin/zum-sommerbeginn-hitzehilfe-fur-berliner-obdachlose-startet-13783969.html,Mit dem meteorologischen Beginn des Sommers startet an diesem Sonntag auch die Hitzehilfe für obdachlose Menschen in Berlin. Sie können dann in speziellen Räumlichkeiten Schutz vor gleißender Sonne u… [+1465 chars],,de,'Kälte'
https://www.faz.net/aktuell/feuilleton/buecher/buecher-podcast/sara-mesa-ueber-ihren-roman-die-familie-im-faz-buecher-podcast-110506917.html,https://www.faz.net/aktuell/feuilleton/buecher/buecher-podcast/sara-mesa-ueber-ihren-roman-die-familie-im-faz-buecher-podcast-110506917.html,0,www.faz.net,Sara Mesa über ihren Roman „Die Familie“ im Bücher-Podcast,"Eine ganz normale Ordnungshölle, aus der jedes der vier Kinder entkommen will: Paul Ingendaay spricht mit Sara Mesa über ihren Roman „Die Familie“.",https://media0.faz.net/ppmedia/aktuell/401720093/1.10507562/facebook_teaser_fplus/sara-mesa.jpg,2025-06-01T06:16:40Z,http://archive.md/20250601094136/https://www.faz.net/aktuell/feuilleton/buecher/buecher-podcast/sara-mesa-ueber-ihren-roman-die-familie-im-faz-buecher-podcast-110506917.html,"Eine Zeitlang schien die spanische Literatur nach dem Tod zweier ihrer wichtigsten Vertreter, Javier Marías und Rafael Chirbes, etwas verwaist und weniger wiedererkennbar zu sein. Die ganz großen Nam… [+213 chars]",,de,'Kinder'
https://www.bild.de/sport/fussball/zahlen-veroeffentlicht-4-spannende-kohle-fakten-zum-fcn-6839b9037b0d59299d964b39,https://www.bild.de/sport/fussball/zahlen-veroeffentlicht-4-spannende-kohle-fakten-zum-fcn-6839b9037b0d59299d964b39,0,www.bild.de,Zahlen veröffentlicht - 4 spannende Kohle-Fakten zum FCN,Der 1. FC Nürnberg und das liebe Geld. So geht's dem Club im Vergleich zur Konkurrenz in der 2. Bundesliga.,"https://images.bild.de/6839b9037b0d59299d964b39/47457af7386e1d94f71d36c51121a1f1,97544a7a?w=1280",2025-06-01T07:00:21Z,https://web.archive.org/web/20250601074423/https://www.bild.de/sport/fussball/zahlen-veroeffentlicht-4-spannende-kohle-fakten-zum-fcn-6839b9037b0d59299d964b39,"Der 1. FC Nürnberg und das liebe Geld.
Der Ligaverband DFL hat jetzt die Finanzzahlen aller 36 Profiklubs für die Saison 2023/24 veröffentlicht damals war beim Club noch Dieter Hecking (60/jetzt Boc… [+1210 chars]",,de,'Kohle'
https://www.morgenpost.de/berlin/article409157638/zum-sommeranfang-berlin-startet-hitzehilfe-fuer-obdachlose.html,https://www.morgenpost.de/berlin/article409157638/zum-sommeranfang-berlin-startet-hitzehilfe-fuer-obdachlose.html,0,www.morgenpost.de,Zum Sommeranfang: Berlin startet Hitzehilfe für Obdachlose,Nicht nur Kälte macht auf der Straße lebenden Menschen zu schaffen. Hitze kann für sie lebensgefährlich werden. Was Sie tun können.,https://img.sparknews.funkemedien.de/409157617/409157617_1748762473_v16_9_1600.jpeg,2025-06-01T07:21:14Z,https://web.archive.org/web/20250602092438/https://www.morgenpost.de/berlin/article409157638/zum-sommeranfang-berlin-startet-hitzehilfe-fuer-obdachlose.html,"Berlin. Nicht nur Kälte macht auf der Straße lebenden Menschen zu schaffen. Hitze kann für sie lebensgefährlich werden. Was Sie tun können.
Mit dem meteorologischen Beginn des Sommers startet an die… [+1056 chars]",,de,'Kälte'
https://www.faz.net/aktuell/stil/eltern-familie/kinderlose-frauen-der-gesellschaftliche-druck-ist-gross-110506657.html,https://www.faz.net/aktuell/stil/eltern-familie/kinderlose-frauen-der-gesellschaftliche-druck-ist-gross-110506657.html,0,www.faz.net,Kinderlose Frauen: Der gesellschaftliche Druck ist groß,"Juliane Strauß ist 42, will keine Kinder – und vermisst nichts. Doch noch immer gilt das als Tabu: Frauen wie sie ertragen Vorwürfe, sozialen Druck und die Frage, ob ihnen nicht doch etwas fehlt.",https://media0.faz.net/ppmedia/aktuell/1867947837/1.10506638/facebook_teaser_fplus/wie-malen-sich-frauen-heute.jpg,2025-06-01T11:01:44Z,,"Wenn Juliane Strauß sich neuen Leuten vorstellt und sagt, ich bin 42 und habe keine Kinder, ähneln sich die Reaktionen. Du hast ja noch Zeit, heißt es dann zum Beispiel. Oder: Na, dann kannst du ja n… [+18 chars]",,de,'Kinder'
"https://www.gamestar.de/artikel/bester-grill-ueberhaupt-gasgrill-kamado-keramik-grill-big-green-egg,3433353.html","https://www.gamestar.de/artikel/bester-grill-ueberhaupt-gasgrill-kamado-keramik-grill-big-green-egg,3433353.html",0,www.gamestar.de,Deals: Gasgrill? Ciao! - Mein Nachbar hat eine uralte Grillmethodik für sich entdeckt! [Anzeige],"""Das ist der letzte Grill meines Lebens"": Mein Nachbar ist so jemand, der unter dem Sternzeichen des Grillmeisters geboren worden ist. Seinen alten Gasgrill hat er eingemottet - und durch den für ihn besten Grill überhaupt ersetzt. Seit er es mir erklärt hat,…",https://images.cgames.de/images/gamestar/293/grill-weber-bbq-toro-kamado-grill-holzkohlegrill-kuro-ø-52-cm-mit-bambusablage-thermometer-stabilem-holzgriff-keramikgrill-kamadogrill-kugelgrill_6295974.jpg,2025-06-01T18:02:00Z,"https://web.archive.org/web/20250601182317/https://www.gamestar.de/artikel/bester-grill-ueberhaupt-gasgrill-kamado-keramik-grill-big-green-egg,3433353.html","Wenn der Nachbar, der das Grillen mehr zelebriert als Weihnachten, Geburtstag und Hochzeitstag zusammen, einen neuen Grill anschafft, dann werde ich hellhörig. 
Mein Nachbar hat vor etwa 1,5 Jahren … [+5536 chars]",,de,'Gas'
https://www.stern.de/gesellschaft/regional/bayern/wetter--zurueckziehung---forggensee-erreicht-stauziel-nicht-35772798.html,https://www.stern.de/gesellschaft/regional/bayern/wetter--zurueckziehung---forggensee-erreicht-stauziel-nicht-35772798.html,0,www.stern.de,Wetter: ZURÜCKZIEHUNG - Forggensee erreicht Stauziel nicht,"Weil im Winter zu wenig Schnee gefallen ist und es im Frühling zu wenig geregnet hat, wird Deutschlands größter Stausee nicht zum geplanten Zeitpunkt voll. Das hat Auswirkungen auf die Schifffahrt.",https://image.stern.de/35773368/t/LY/v1/w1440/r1.7778/-/02--xi2esss3quv14axs2048jpeg---582d544d01066f92.jpg,2025-06-02T08:02:53Z,https://web.archive.org/web/20250602090600/https://www.stern.de/gesellschaft/regional/bayern/wetter--zurueckziehung---forggensee-erreicht-stauziel-nicht-35772798.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Weil im Winter zu wenig Schnee gefallen ist und es im Frühling zu wenig geregnet hat, wird Deutschlands größter Stausee nicht zum geplanten Zeitp… [+1214 chars]",,de,'Winter'
